EC,kcat VALUE,ORGANISM,log10_kcat,UNIPROT_list,reaction_IDs,PMID,BiGG acc,BiGG ID
4.1.1.39,2.8,Panicum phragmitoides,0.4471580313422192,['A0A1C3HPS3'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,2.8,Oryza sativa Japonica Group,0.4471580313422192,['A0A1C3HPR7'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,2.8,Agriophyllum squarrosum,0.4471580313422192,['A0A1C3HPL7'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,2.8,Sphenostylis stenocarpa,0.4471580313422192,['A0A1C3HPT2'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,2.8,Puccinellia distans,0.4471580313422192,['A0A1C3HPS9'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,2.8,Deschampsia danthonioides,0.4471580313422192,['A0A1C3HPP5'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,2.9,Bromus anomalus,0.4623979978989561,['A0A1C3HPM1'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,2.9,Hordeum brachyantherum,0.4623979978989561,['A0A1C3HPQ0'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,2.9,Lolium rigidum,0.4623979978989561,['A0A1C3HPR5'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,2.9,Triticum aestivum,0.4623979978989561,['A0A1C3HPU2'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,3,Desmodium cinereum,0.47712125471966244,['A0A1C3HPP3'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,3,Poa palustris,0.47712125471966244,['A0A1C3HPT1'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,3,Lolium multiflorum,0.47712125471966244,['A0A1C3HPP7'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,3,Chrysanthellum indicum,0.47712125471966244,['A0A1C3HPM6'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,3.1,Calamagrostis nutkaensis,0.4913616938342727,['A0A1C3HPN0'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,3.1,Artemisia myriantha,0.4913616938342727,['A0A1C3HPM2'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,3.1,Citrullus ecirrhosus,0.4913616938342727,['A0A1C3HPM8'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,3.2,Panicum amarum,0.505149978319906,['A0A1C3HPS4'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,3.2,Musa velutina,0.505149978319906,['A0A1C3HPQ7'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,3.2,Phaseolus carteri,0.505149978319906,['A0A1C3HPS2'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,3.2,Phaseolus lunatus,0.505149978319906,['A0A1C3HPT3'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,3.3,Calamagrostis stricta subsp. inexpansa,0.5185139398778874,['A0A1C3HPM7'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,3.3,Elymus farctus,0.5185139398778874,['A0A1C3HPN9'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,3.3,Desmodium intortum,0.5185139398778874,['A0A1C3HPN7'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,3.3,Lolium giganteum,0.5185139398778874,['A0A1C3HPN8'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,3.4,Mercurialis annua,0.5314789170422551,['A0A1C3HPR2'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,3.4,Flueggea suffruticosa,0.5314789170422551,['A0A1C3HPP8'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,3.4,Lepidium campestre,0.5314789170422551,['A0A1C3HPQ1'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,3.4,Puccinellia maritima,0.5314789170422551,['A0A1C3HPT0'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,3.4,Puccinellia lemmonii,0.5314789170422551,['A0A1C3HPS7'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,3.5,Thiobacillus denitrificans,0.5440680443502757,,27790,8550452.0,0.9974025974025974,RBPC
4.1.1.39,3.5,Calamagrostis foliosa,0.5440680443502757,['A0A1C3HPN4'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,3.5,Phaseolus vulgaris,0.5440680443502757,['A0A1C3HPS8'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,3.5,Agrostis stolonifera,0.5440680443502757,['A0A1C3HPL6'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,3.5,Festuca pratensis,0.5440680443502757,['A0A1C3HPQ5'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,3.6,Agrostis scabra,0.5563025007672873,['A0A1C3HPM5'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,3.6,Desmodium psilocarpum,0.5563025007672873,['A0A1C3HPP4'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,3.6,Erythrina flabelliformis,0.5563025007672873,['A0A1C3HPP1'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,3.6,Euphorbia helioscopia,0.5563025007672873,['A0A1C3HPN6'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,3.7,Oryza longistaminata,0.568201724066995,['A0A1C3HPS5'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,3.7,Oryza glumipatula,0.568201724066995,['A0A1C3HPQ8'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,3.7,Tephrosia purpurea,0.568201724066995,['A0A1C3HPU3'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,3.71,Synechococcus sp.,0.5693739096150459,,27793,8031129.0,0.9974025974025974,RBPC
4.1.1.39,3.8,Triticum monococcum subsp. aegilopoides,0.5797835966168101,['A0A1C3HPT9'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,3.8,Beta vulgaris,0.5797835966168101,['A0A1C3HPL8'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,3.8,Musa velutina,0.5797835966168101,['A0A1C3HPQ7'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,3.9,Artemisia vulgaris,0.5910646070264992,['A0A1C3HPM3'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,3.9,Phaseolus coccineus,0.5910646070264992,['A0A1C3HPT4'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,3.9,Arctagrostis latifolia,0.5910646070264992,['A0A1C3HPM4'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,4,Amphicarpaea bracteata,0.6020599913279624,['A0A1C3HPM0'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,4,Citrullus lanatus,0.6020599913279624,['A0A1C3HPN1'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,4,Glycine canescens,0.6020599913279624,['A0A1C3HPP9'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,4,Eragrostis tef,0.6020599913279624,['A0A1C3HPP2'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,4.1,Calamagrostis arundinacea,0.6127838567197355,['A0A1C3HPL9'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,4.1,Oxybasis rubra,0.6127838567197355,['A0A1C3HPN3'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,4.1,Glycine max,0.6127838567197355,['A0A1C3HPQ3'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,4.2,Poa palustris,0.6232492903979004,['A0A1C3HPT1'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,4.2,Hordeum murinum,0.6232492903979004,['A0A1C3HPQ4'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,4.2,Calamagrostis stricta subsp. inexpansa,0.6232492903979004,['A0A1C3HPM7'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,4.2,Panicum phragmitoides,0.6232492903979004,['A0A1C3HPS3'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,4.2,Oryza meridionalis,0.6232492903979004,['A0A1C3HPS1'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,4.2,Oryza sativa f. spontanea,0.6232492903979004,['A0A1C3HPR9'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,4.2,Oryza glaberrima,0.6232492903979004,['A0A1C3HPR3'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,4.2,Oryza eichingeri,0.6232492903979004,['A0A1C3HPQ6'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,4.2,Tephrosia candida,0.6232492903979004,['A0A1C3HPU0'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,4.2,Sphenostylis stenocarpa,0.6232492903979004,['A0A1C3HPT2'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,4.4,Puccinellia nuttalliana,0.6434526764861874,['A0A1C3HPS6'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,4.4,Chenopodiastrum murale,0.6434526764861874,['A0A1C3HPN5'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,4.4,Blitum petiolare,0.6434526764861874,['A0A1C3HPM9'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,4.4,Nicotiana tabacum,0.6434526764861874,['A0A1C3HPR1'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,4.4,Foeniculum vulgare,0.6434526764861874,['A0A1C3HPQ2'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,4.4,Macrotyloma uniflorum,0.6434526764861874,['A0A1C3HPR0'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,4.4,Oryza barthii x Oryza glaberrima,0.6434526764861874,['A0A1C3HPR4'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,4.5,Deschampsia danthonioides,0.6532125137753437,['A0A1C3HPP5'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,4.5,Lolium multiflorum,0.6532125137753437,['A0A1C3HPP7'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,4.5,Euphorbia microsphaera,0.6532125137753437,['A0A1C3HPP0'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,4.5,Calamagrostis nutkaensis,0.6532125137753437,['A0A1C3HPN0'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,4.5,Elymus farctus,0.6532125137753437,['A0A1C3HPN9'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,4.5,Oryza sativa Indica Group,0.6532125137753437,['A0A1C3HPR8'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,4.5,Manihot esculenta,0.6532125137753437,['A0A1C3HPQ9'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,4.5,Tephrosia rhodesica,0.6532125137753437,['A0A1C3HPT8'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,4.6,Bromus anomalus,0.6627578316815741,['A0A1C3HPM1'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,4.6,Mercurialis annua,0.6627578316815741,['A0A1C3HPR2'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,4.6,Desmodium cinereum,0.6627578316815741,['A0A1C3HPP3'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,4.7,Lolium rigidum,0.6720978579357175,['A0A1C3HPR5'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,4.7,Chrysanthellum indicum,0.6720978579357175,['A0A1C3HPM6'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,4.7,Calamagrostis foliosa,0.6720978579357175,['A0A1C3HPN4'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,4.7,Calamagrostis arundinacea,0.6720978579357175,['A0A1C3HPL9'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,4.7,Flueggea suffruticosa,0.6720978579357175,['A0A1C3HPP8'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,4.8,Puccinellia nuttalliana,0.6812412373755872,['A0A1C3HPS6'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,4.8,Oryza punctata,0.6812412373755872,['A0A1C3HPS0'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,4.9,Triticum aestivum,0.6901960800285137,['A0A1C3HPU2'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,4.9,Oryza sativa Japonica Group,0.6901960800285137,['A0A1C3HPR7'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,4.9,Pueraria montana,0.6901960800285137,['A0A1C3HPT5'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,5,Rhodospirillum rubrum,0.6989700043360189,,27800,20060808.0,0.9974025974025974,RBPC
4.1.1.39,5,Agrostis scabra,0.6989700043360189,['A0A1C3HPM5'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,5,Lepidium campestre,0.6989700043360189,['A0A1C3HPQ1'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,5.1,Festuca pratensis,0.7075701760979364,['A0A1C3HPQ5'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,5.1,Hordeum brachyantherum,0.7075701760979364,['A0A1C3HPQ0'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,5.1,Agriophyllum squarrosum,0.7075701760979364,['A0A1C3HPL7'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,5.2,Puccinellia lemmonii,0.7160033436347992,['A0A1C3HPS7'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,5.2,Agrostis stolonifera,0.7160033436347992,['A0A1C3HPL6'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,5.2,Calamagrostis canescens,0.7160033436347992,['A0A1C3HPN2'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,5.3,Lablab purpureus,0.724275869600789,['A0A1C3HPP6'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,5.3,Panicum amarum,0.724275869600789,['A0A1C3HPS4'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,5.3,Desmodium psilocarpum,0.724275869600789,['A0A1C3HPP4'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,5.3,Phaseolus carteri,0.724275869600789,['A0A1C3HPS2'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,5.4,Puccinellia maritima,0.7323937598229685,['A0A1C3HPT0'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,5.4,Puccinellia distans,0.7323937598229685,['A0A1C3HPS9'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,5.4,Chenopodiastrum murale,0.7323937598229685,['A0A1C3HPN5'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,5.5,Citrullus ecirrhosus,0.7403626894942439,['A0A1C3HPM8'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,5.6,Oxybasis rubra,0.7481880270062004,['A0A1C3HPN3'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,5.6,Phaseolus lunatus,0.7481880270062004,['A0A1C3HPT3'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,5.7,Phaseolus coccineus,0.7558748556724915,['A0A1C3HPT4'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,5.7,Phaseolus vulgaris,0.7558748556724915,['A0A1C3HPS8'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,5.8,Arctagrostis latifolia,0.7634279935629372,['A0A1C3HPM4'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,5.8,Lolium giganteum,0.7634279935629372,['A0A1C3HPN8'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,5.8,Desmodium intortum,0.7634279935629372,['A0A1C3HPN7'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,5.9,Beta vulgaris,0.7708520116421442,['A0A1C3HPL8'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,5.9,Erythrina flabelliformis,0.7708520116421442,['A0A1C3HPP1'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,6,Hordeum murinum,0.7781512503836436,['A0A1C3HPQ4'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,6,Blitum petiolare,0.7781512503836436,['A0A1C3HPM9'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,6.1,Amphicarpaea bracteata,0.785329835010767,['A0A1C3HPM0'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,6.2,Deschampsia danthonioides,0.7923916894982539,['A0A1C3HPP5'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,6.2,Euphorbia microsphaera,0.7923916894982539,['A0A1C3HPP0'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,6.3,Triticum monococcum subsp. aegilopoides,0.7993405494535817,['A0A1C3HPT9'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,6.4,Nicotiana tabacum,0.8061799739838872,['A0A1C3HPR1'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,6.5,Lablab purpureus,0.8129133566428556,['A0A1C3HPP6'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,6.6,Poa palustris,0.8195439355418687,['A0A1C3HPT1'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,6.7,Allochromatium vinosum,0.8260748027008264,,27802,16641091.0,0.9974025974025974,RBPC
4.1.1.39,6.9,Lolium multiflorum,0.8388490907372553,['A0A1C3HPP7'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,6.9,Triticum aestivum,0.8388490907372553,['A0A1C3HPU2'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,7,Lolium rigidum,0.8450980400142568,['A0A1C3HPR5'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,7,Chrysanthellum indicum,0.8450980400142568,['A0A1C3HPM6'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,7.1,Eragrostis tef,0.8512583487190752,['A0A1C3HPP2'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,7.2,Macrotyloma uniflorum,0.8573324964312685,['A0A1C3HPR0'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,7.3,Rhodospirillum rubrum,0.8633228601204559,,27802,16641091.0,0.9974025974025974,RBPC
4.1.1.39,7.3,Foeniculum vulgare,0.8633228601204559,['A0A1C3HPQ2'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,7.4,Puccinellia lemmonii,0.8692317197309762,['A0A1C3HPS7'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,7.4,Artemisia vulgaris,0.8692317197309762,['A0A1C3HPM3'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,7.8,Puccinellia maritima,0.8920946026904804,['A0A1C3HPT0'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,7.8,Agrostis stolonifera,0.8920946026904804,['A0A1C3HPL6'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,7.8,Artemisia myriantha,0.8920946026904804,['A0A1C3HPM2'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,8.1,Puccinellia distans,0.9084850188786497,['A0A1C3HPS9'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,8.4,Lolium giganteum,0.9242792860618817,['A0A1C3HPN8'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,8.7,Arctagrostis latifolia,0.9395192526186185,['A0A1C3HPM4'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,8.7,Festuca pratensis,0.9395192526186185,['A0A1C3HPQ5'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,11.6,Synechococcus sp.,1.0644579892269184,,27802,16641091.0,0.9974025974025974,RBPC
4.1.1.39,12.2,Eragrostis tef,1.0863598306747482,['A0A1C3HPP2'],27788,27342312.0,0.9974025974025974,RBPC
4.1.1.39,12.3,Rhodospirillum rubrum,1.089905111439398,['P04718'],27804,18004873.0,0.9974025974025974,RBPC
4.1.1.39,13.4,Synechococcus sp.,1.1271047983648077,,27802,16641091.0,0.9974025974025974,RBPC
4.1.1.39,3.5,Synechococcus sp.,0.5440680443502757,,27806,15067012.0,0.9974025974025974,RBPC
4.1.1.39,5,Rhodospirillum rubrum,0.6989700043360189,,27800,20060808.0,0.9974025974025974,RBPC
4.1.1.39,9.08,Synechocystis sp.,0.9580858485210851,,27807,15937184.0,0.9974025974025974,RBPC
4.1.1.39,14.28,Synechocystis sp.,1.1547282074401555,,27808,21551078.0,0.9974025974025974,RBPC
4.1.1.4,165,Clostridium acetobutylicum,2.2174839442139063,['P23670'],27813,19458715.0,0.7557251908396947,GLYOX3_r
4.1.1.4,349,Chromobacterium violaceum,2.5428254269591797,['Q7NSA6'],27813,19458715.0,0.7557251908396947,GLYOX3_r
4.1.1.43,0.29,Azospirillum brasilense,-0.5376020021010439,,27815,17766418.0,0.7797619047619048,LALGP_r
4.1.1.43,11,Saccharomyces cerevisiae,1.0413926851582251,['Q06408'],27827,21501384.0,0.833810888252149,34HPPOR
4.1.1.43,0.21,Azospirillum brasilense,-0.6777807052660807,,27816,17766418.0,0.8,PPOR
4.1.1.45,6.5,Pseudomonas fluorescens,0.8129133566428556,,27836,24019523.0,0.77,DAPDC
4.1.1.45,6.5,Pseudomonas fluorescens,0.8129133566428556,,27837,16939194.0,0.7649006622516556,DAPDC
4.1.1.45,6.65,Pseudomonas fluorescens,0.8228216453031046,,27838,16716073.0,0.7649006622516556,DAPDC
4.1.1.45,7.3,Pseudomonas fluorescens,0.8633228601204559,,27837,16939194.0,0.7649006622516556,DAPDC
4.1.1.45,0.1,Homo sapiens,-1.0,['Q8TDX5'],27839,25392945.0,0.77,DAPDC_r
4.1.1.45,4.8,Homo sapiens,0.6812412373755872,['Q8TDX5'],27839,25392945.0,0.77,DAPDC_r
4.1.1.46,0.065,Klebsiella pneumoniae,-1.1870866433571443,,27841,25045104.0,0.7914691943127962,DHSKDH_r
4.1.1.46,27.17,Fusarium odoratissimum NRRL 54006,1.4340896384178907,['X0JT48'],27846,29602385.0,0.7914691943127962,DHSKDH_r
4.1.1.46,0.78,Fusarium odoratissimum NRRL 54006,-0.10790539730951958,['X0JT48'],27850,29602385.0,0.7914691943127962,DHSKDH
4.1.1.48,0.033,Saccharolobus solfataricus,-1.4814860601221125,['Q06121'],27853,8747456.0,0.9983792544570502,IGPS
4.1.1.48,0.062,Saccharolobus solfataricus,-1.207608310501746,['Q06121'],27855,23214473.0,0.9983792544570502,IGPS
4.1.1.48,0.11,Saccharolobus solfataricus,-0.958607314841775,['Q06121'],27856,29498826.0,0.9983792544570502,IGPS
4.1.1.48,0.16,Mycobacterium tuberculosis,-0.7958800173440752,,27858,19364491.0,0.9983792544570502,IGPS
4.1.1.48,0.67,Saccharolobus solfataricus,-0.17392519729917355,['Q06121'],27859,23900843.0,0.9983792544570502,IGPS
4.1.1.48,1.2,Escherichia coli,0.07918124604762482,,27853,8747456.0,0.9983792544570502,IGPS
4.1.1.48,2.1,Saccharolobus solfataricus,0.3222192947339193,['Q06121'],27856,29498826.0,0.9983792544570502,IGPS
4.1.1.48,4.1,Escherichia coli,0.6127838567197355,,27860,22274606.0,0.9983792544570502,IGPS
4.1.1.48,9.3,Escherichia coli,0.9684829485539351,,27860,22274606.0,0.9983792544570502,IGPS
4.1.1.48,11.1,Pseudomonas aeruginosa,1.0453229787866574,,27861,22555873.0,0.9983792544570502,IGPS
4.1.1.49,0.33,Anaerobiospirillum succiniciproducens,-0.4814860601221125,['O09460'],27867,18675879.0,0.9789069990412272,PPAKr
4.1.1.49,1.1,Saccharomyces cerevisiae,0.04139268515822508,['P10963'],27867,18675879.0,0.9789069990412272,PPAKr
4.1.1.49,78.82,Leishmania major,1.8966364305295842,['E9ADF9'],27869,26271440.0,0.8647887323943662,AP4AS_r
4.1.1.49,48.09,Leishmania major,1.6820547770738072,['E9ADF9'],27870,26271440.0,0.8647887323943662,AP4AS
4.1.1.49,51.54,Leishmania major,1.7121444142148858,['E9ADF9'],27870,26271440.0,0.8647887323943662,AP4AS
4.1.1.49,0.67,Escherichia coli,-0.17392519729917355,['P22259'],27873,23683699.0,0.8647887323943662,AP4AS_r
4.1.1.49,0.8,Saccharomyces cerevisiae,-0.09691001300805639,['P10963'],27871,18996167.0,0.8647887323943662,AP4AS_r
4.1.1.49,9.67,Anaerobiospirillum succiniciproducens,0.9854264740830017,,27874,8436945.0,0.8647887323943662,AP4AS_r
4.1.1.49,22,Anaerobiospirillum succiniciproducens,1.3424226808222062,['O09460'],27868,18675879.0,0.8647887323943662,AP4AS_r
4.1.1.49,53,Saccharomyces cerevisiae,1.724275869600789,['P10963'],27868,18675879.0,0.8647887323943662,AP4AS_r
4.1.1.49,62,Saccharomyces cerevisiae,1.792391689498254,['P10963'],27871,18996167.0,0.8647887323943662,AP4AS_r
4.1.1.49,65.52,Leishmania major,1.816373888752362,['E9ADF9'],27869,26271440.0,0.8647887323943662,AP4AS_r
4.1.1.5,5.57,Lactobacillus casei,0.7458551951737289,,27879,0.0,0.9957264957264957,ACLDC
4.1.1.5,2.2,Bacillus subtilis,0.3424226808222063,,27882,29796971.0,0.9957264957264957,ACLDC
4.1.1.50,0.0013,Trypanosoma brucei,-2.886056647693163,['A5HNV7'],27883,17485680.0,0.998868778280543,ADMDC
4.1.1.50,0.0082,Trypanosoma brucei,-2.0861861476162833,['A5HNV7'],27883,17485680.0,0.998868778280543,ADMDC
4.1.1.50,0.027,Streptomyces griseochromogenes,-1.5686362358410126,['Q841K9'],27884,23874663.0,0.998868778280543,ADMDC
4.1.1.50,1,Thermotoga maritima,0.0,['Q9WZC3'],27885,20124698.0,0.998868778280543,ADMDC
4.1.1.50,1.4,Trypanosoma brucei,0.146128035678238,['A5HNV7'],27883,17485680.0,0.998868778280543,ADMDC
4.1.1.50,1.7,Trypanosoma brucei,0.2304489213782739,['A5HNV7'],27883,17485680.0,0.998868778280543,ADMDC
4.1.1.57,120,Streptomyces sp.,2.0791812460476247,,27890,2271525.0,0.6148036253776435,GTHPi_copy1
4.1.1.57,239,Streptomyces sp. 590 KI-2014,2.3783979009481375,['A0A0G4DBU7'],27894,28003434.0,0.6148036253776435,GTHPi_copy1
4.1.1.57,61,Streptomyces sp. 590 KI-2014,1.7853298350107671,['A0A0G4DBU7'],27895,28003434.0,0.958904109589041,LYSDC
4.1.1.59,42,Blastobotrys adeninivorans,1.6232492903979006,['A0A060TAG5'],27897,28966611.0,0.7857142857142857,CXSAMS
4.1.1.59,44,Blastobotrys adeninivorans,1.6434526764861874,['A0A060TAG5'],27899,28966611.0,0.8106796116504854,DHSKDH_r
4.1.1.7,5.3,Pseudomonas putida,0.724275869600789,['P20906'],27920,19621900.0,0.7797619047619048,LALGP_r
4.1.1.7,11,Pseudomonas putida,1.0413926851582251,['P20906'],27921,19621900.0,0.7555555555555555,PPOR
4.1.1.7,8.6,Pseudomonas putida,0.9344984512435677,['P20906'],27926,15930043.0,0.7821782178217822,HOPNTAL2
4.1.1.7,11,Pseudomonas putida,1.0413926851582251,['P20906'],27927,15930043.0,0.66189111747851,PROD3_r
4.1.1.7,7.5,Pseudomonas putida,0.8750612633917001,['P20906'],27940,0.0,0.6982758620689655,OXADC
4.1.1.7,17.3,Pseudomonas putida,1.2380461031287955,['P20906'],27930,15930043.0,0.6982758620689655,OXADC
4.1.1.7,21,Pseudomonas putida,1.3222192947339193,['P20906'],27931,15930043.0,0.7797619047619048,LALGP_r
4.1.1.7,11,Pseudomonas putida,1.0413926851582251,['P20906'],27945,0.0,0.66189111747851,PROD3_r
